2025-07-04 12:48:49.758010: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-07-04 12:48:49.772499: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1751604529.788765   19778 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1751604529.793581   19778 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1751604529.806883   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806908   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806912   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1751604529.806915   19778 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
2025-07-04 12:48:49.810705: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
[I 2025-07-04 12:48:51,984] A new study created in RDB with name: GCPNet_4090_hyperopt
/root/autodl-tmp/GCPNET_optuna/main.py:578: ExperimentalWarning: TensorBoardCallback is experimental (supported from v2.0.0). The interface can change in the future.
  callbacks=[TensorBoardCallback(tensorboard_dir, metric_name='val_mae')] # <--- 把它移动到这里
Starting Optuna hyperparameter optimization...
🚀 Using 4090-optimized hyperparameter search space
Running 50 trials...
Results will be saved to: ./output_4090/20250704_124851/GCPNet_4090_hyperopt.db
TensorBoard logs: ./output_4090/20250704_124851/tensorboard_logs
To view real-time progress: tensorboard --logdir ./output_4090/20250704_124851/tensorboard_logs
============================================================

🔍 Trial #0 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.00GB
   已缓存: 0.00GB
   可用: 25.28GB
   清理后-已分配: 0.00GB
   清理后-已缓存: 0.00GB
   清理后-可用: 25.28GB

============================================================
🚀 Starting Trial #0 (Memory Safe)
  Parameters:
    - lr: 0.0013203077479228501
    - dropout_rate: 0.1597442635705565
    - weight_decay: 4.08275503287407e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█epoch     train_loss  train_mae  train_mape  lr        val_loss  val_mae   val_mape  best_val_mae  time    
█[I 2025-07-04 13:32:34,860] Trial 32 finished with value: inf and parameters: {'lr': 0.0005962714418840103, 'dropout_rate': 0.1466687441592632, 'weight_decay': 5.761458606387372e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #32 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.58GB GPU memory
============================================================

🔍 Trial #33 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #33 (Memory Safe)
  Parameters:
    - lr: 0.0008511188521811257
    - dropout_rate: 0.10829722350900976
    - weight_decay: 7.142491966961993e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:36,718] Trial 33 finished with value: inf and parameters: {'lr': 0.0008511188521811257, 'dropout_rate': 0.10829722350900976, 'weight_decay': 7.142491966961993e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #33 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.53GB GPU memory
============================================================

🔍 Trial #34 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #34 (Memory Safe)
  Parameters:
    - lr: 0.0006833575371688609
    - dropout_rate: 0.0951173671214295
    - weight_decay: 7.13921712082507e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:38,614] Trial 34 finished with value: inf and parameters: {'lr': 0.0006833575371688609, 'dropout_rate': 0.0951173671214295, 'weight_decay': 7.13921712082507e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #34 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 0.10GB GPU memory
🧹 Cleaned 1.43GB GPU memory
============================================================

🔍 Trial #35 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #35 (Memory Safe)
  Parameters:
    - lr: 0.0014287077450135825
    - dropout_rate: 0.13656934727545608
    - weight_decay: 7.904617870752637e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:40,545] Trial 35 finished with value: inf and parameters: {'lr': 0.0014287077450135825, 'dropout_rate': 0.13656934727545608, 'weight_decay': 7.904617870752637e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #35 - GPU OOM
   配置：batch_size=96, hidden_features=128
🧹 Cleaned 1.59GB GPU memory
============================================================

🔍 Trial #36 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #36 (Memory Safe)
  Parameters:
    - lr: 0.0006040907884701354
    - dropout_rate: 0.1643730154110526
    - weight_decay: 4.1745691962668955e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 3
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:42,417] Trial 36 finished with value: inf and parameters: {'lr': 0.0006040907884701354, 'dropout_rate': 0.1643730154110526, 'weight_decay': 4.1745691962668955e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 3, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #36 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.55GB GPU memory
============================================================

🔍 Trial #37 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #37 (Memory Safe)
  Parameters:
    - lr: 0.0019715065198752215
    - dropout_rate: 0.0794143619164069
    - weight_decay: 4.52181847986916e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 4
    - hidden_features: 128
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:44,246] Trial 37 finished with value: inf and parameters: {'lr': 0.0019715065198752215, 'dropout_rate': 0.0794143619164069, 'weight_decay': 4.52181847986916e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 4, 'hidden_features': 128, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #37 - GPU OOM
   配置：batch_size=48, hidden_features=128
🧹 Cleaned 0.16GB GPU memory
🧹 Cleaned 1.43GB GPU memory
============================================================

🔍 Trial #38 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #38 (Memory Safe)
  Parameters:
    - lr: 0.001157884336740983
    - dropout_rate: 0.1298171063289457
    - weight_decay: 1.0099900458766542e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 3
    - hidden_features: 160
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:46,194] Trial 38 finished with value: inf and parameters: {'lr': 0.001157884336740983, 'dropout_rate': 0.1298171063289457, 'weight_decay': 1.0099900458766542e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 3, 'hidden_features': 160, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #38 - GPU OOM
   配置：batch_size=96, hidden_features=160
🧹 Cleaned 1.56GB GPU memory
============================================================

🔍 Trial #39 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #39 (Memory Safe)
  Parameters:
    - lr: 0.0010404816482014636
    - dropout_rate: 0.1465274610630985
    - weight_decay: 6.683988584112696e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 5
    - hidden_features: 96
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:48,048] Trial 39 finished with value: inf and parameters: {'lr': 0.0010404816482014636, 'dropout_rate': 0.1465274610630985, 'weight_decay': 6.683988584112696e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 5, 'hidden_features': 96, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #39 - GPU OOM
   配置：batch_size=64, hidden_features=96
🧹 Cleaned 1.49GB GPU memory
============================================================

🔍 Trial #40 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #40 (Memory Safe)
  Parameters:
    - lr: 0.0007511226422659707
    - dropout_rate: 0.0874785137419678
    - weight_decay: 5.9505573351414564e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:49,873] Trial 40 finished with value: inf and parameters: {'lr': 0.0007511226422659707, 'dropout_rate': 0.0874785137419678, 'weight_decay': 5.9505573351414564e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #40 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 1.51GB GPU memory
============================================================

🔍 Trial #41 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #41 (Memory Safe)
  Parameters:
    - lr: 0.0005372852150508655
    - dropout_rate: 0.1692975837924941
    - weight_decay: 5.051389808478941e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:51,738] Trial 41 finished with value: inf and parameters: {'lr': 0.0005372852150508655, 'dropout_rate': 0.1692975837924941, 'weight_decay': 5.051389808478941e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #41 - GPU OOM
   配置：batch_size=96, hidden_features=128
🧹 Cleaned 1.44GB GPU memory
============================================================

🔍 Trial #42 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #42 (Memory Safe)
  Parameters:
    - lr: 0.0006036243476149314
    - dropout_rate: 0.13881757772602787
    - weight_decay: 3.298090133439908e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:53,662] Trial 42 finished with value: inf and parameters: {'lr': 0.0006036243476149314, 'dropout_rate': 0.13881757772602787, 'weight_decay': 3.298090133439908e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #42 - GPU OOM
   配置：batch_size=96, hidden_features=128
🧹 Cleaned 1.50GB GPU memory
============================================================

🔍 Trial #43 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #43 (Memory Safe)
  Parameters:
    - lr: 0.0008666530531567199
    - dropout_rate: 0.16039576958813836
    - weight_decay: 3.8431689183674056e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 5
    - hidden_features: 128
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:55,670] Trial 43 finished with value: inf and parameters: {'lr': 0.0008666530531567199, 'dropout_rate': 0.16039576958813836, 'weight_decay': 3.8431689183674056e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 5, 'hidden_features': 128, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #43 - GPU OOM
   配置：batch_size=96, hidden_features=128
🧹 Cleaned 1.50GB GPU memory
============================================================

🔍 Trial #44 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #44 (Memory Safe)
  Parameters:
    - lr: 0.0006873311814055563
    - dropout_rate: 0.17343575739431782
    - weight_decay: 2.6091708639559476e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:57,714] Trial 44 finished with value: inf and parameters: {'lr': 0.0006873311814055563, 'dropout_rate': 0.17343575739431782, 'weight_decay': 2.6091708639559476e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #44 - GPU OOM
   配置：batch_size=96, hidden_features=128
🧹 Cleaned 1.45GB GPU memory
============================================================

🔍 Trial #45 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #45 (Memory Safe)
  Parameters:
    - lr: 0.0005615198531329749
    - dropout_rate: 0.06932474421199028
    - weight_decay: 4.494956391017618e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 4
    - hidden_features: 160
    - batch_size: 48
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:32:59,537] Trial 45 finished with value: inf and parameters: {'lr': 0.0005615198531329749, 'dropout_rate': 0.06932474421199028, 'weight_decay': 4.494956391017618e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 4, 'hidden_features': 160, 'batch_size': 48}. Best is trial 0 with value: inf.

💥 Trial #45 - GPU OOM
   配置：batch_size=48, hidden_features=160
🧹 Cleaned 0.25GB GPU memory
🧹 Cleaned 1.20GB GPU memory
============================================================

🔍 Trial #46 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #46 (Memory Safe)
  Parameters:
    - lr: 0.001557875648719692
    - dropout_rate: 0.15206930474743174
    - weight_decay: 5.4689358424858435e-05
    - firstUpdateLayers: 3
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:33:01,516] Trial 46 finished with value: inf and parameters: {'lr': 0.001557875648719692, 'dropout_rate': 0.15206930474743174, 'weight_decay': 5.4689358424858435e-05, 'firstUpdateLayers': 3, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #46 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 1.60GB GPU memory
============================================================

🔍 Trial #47 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #47 (Memory Safe)
  Parameters:
    - lr: 0.0013215346170911667
    - dropout_rate: 0.10063943292580674
    - weight_decay: 1.2943539369899543e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 96
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:33:03,644] Trial 47 finished with value: inf and parameters: {'lr': 0.0013215346170911667, 'dropout_rate': 0.10063943292580674, 'weight_decay': 1.2943539369899543e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 96}. Best is trial 0 with value: inf.

💥 Trial #47 - GPU OOM
   配置：batch_size=96, hidden_features=160
🧹 Cleaned 1.48GB GPU memory
============================================================

🔍 Trial #48 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #48 (Memory Safe)
  Parameters:
    - lr: 0.0009348669596646385
    - dropout_rate: 0.12262954807433576
    - weight_decay: 6.752442610232465e-05
    - firstUpdateLayers: 5
    - secondUpdateLayers: 3
    - hidden_features: 128
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:33:05,508] Trial 48 finished with value: inf and parameters: {'lr': 0.0009348669596646385, 'dropout_rate': 0.12262954807433576, 'weight_decay': 6.752442610232465e-05, 'firstUpdateLayers': 5, 'secondUpdateLayers': 3, 'hidden_features': 128, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #48 - GPU OOM
   配置：batch_size=64, hidden_features=128
🧹 Cleaned 1.59GB GPU memory
============================================================

🔍 Trial #49 - 详细显存诊断:
   GPU总显存: 25.28GB
   已分配: 0.02GB
   已缓存: 0.06GB
   可用: 25.22GB
   清理后-已分配: 0.02GB
   清理后-已缓存: 0.06GB
   清理后-可用: 25.22GB

============================================================
🚀 Starting Trial #49 (Memory Safe)
  Parameters:
    - lr: 0.0007406401214931135
    - dropout_rate: 0.056539894729817984
    - weight_decay: 4.938101244619049e-05
    - firstUpdateLayers: 4
    - secondUpdateLayers: 5
    - hidden_features: 160
    - batch_size: 64
============================================================

train length: 12000 val length: 1500 test length: 1500 unused length: 0 seed : 666
[0;31m<<<<<< ⚡️ cuda is used >>>>>>[0m
█[I 2025-07-04 13:33:07,507] Trial 49 finished with value: inf and parameters: {'lr': 0.0007406401214931135, 'dropout_rate': 0.056539894729817984, 'weight_decay': 4.938101244619049e-05, 'firstUpdateLayers': 4, 'secondUpdateLayers': 5, 'hidden_features': 160, 'batch_size': 64}. Best is trial 0 with value: inf.

💥 Trial #49 - GPU OOM
   配置：batch_size=64, hidden_features=160
🧹 Cleaned 1.37GB GPU memory
============================================================
============================================================
🎉 Hyperparameter optimization finished!
📊 试验统计:
   总试验数: 50
   完成试验: 50
   剪枝试验: 0 (节省时间: 0.0%)
   失败试验: 0

🏆 最佳结果:
   试验编号: #0
   最佳验证MAE: inf
   最佳参数:
     lr: 0.0013203077479228501
     dropout_rate: 0.1597442635705565
     weight_decay: 4.08275503287407e-05
     firstUpdateLayers: 4
     secondUpdateLayers: 3
     hidden_features: 160
     batch_size: 64
============================================================
Results saved to: ./output_4090/20250704_124851/optuna_results.txt
Database saved to: ./output_4090/20250704_124851/GCPNet_4090_hyperopt.db
TensorBoard logs saved to: ./output_4090/20250704_124851/tensorboard_logs
To view TensorBoard: tensorboard --logdir ./output_4090/20250704_124851/tensorboard_logs
To generate visualization: python optuna_visualizer.py --study ./output_4090/20250704_124851/GCPNet_4090_hyperopt.db --output ./visualization
